Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-D Traffic (Trip Counts),O-D Traffic (StL Index),Origin Zone Traffic (Trip Counts),Origin Zone Traffic (StL Index),Destination Zone Traffic (Trip Counts),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),42,20,1718,872,11899,6434,355
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),14,6,542,274,2613,1331,729
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),18,9,852,430,5059,2640,189
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),7,4,257,129,2035,1066,360
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),3,1,44,25,1269,779,146
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),35,30,1367,1211,8220,7662,386
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),13,10,445,384,1824,1615,729
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),14,13,686,610,3635,3286,193
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),5,5,197,177,1342,1211,406
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),3,2,25,24,842,883,146
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,1,77,152,1371,2856,N/A
Commercial,13,58th St West,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1,37,74,212,404,N/A
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),323,178,1718,872,57254,27787,213
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),4,3,23,15,3136,1619,159
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),89,50,542,274,17301,8172,219
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),157,83,852,430,22274,10762,201
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),60,34,257,129,10754,5091,246
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),13,8,44,25,3789,2143,191
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),257,248,1367,1211,42943,36130,213
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,1,14,16,2280,2005,176
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),67,64,445,384,13050,10712,222
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),134,126,686,610,16928,14250,197
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),47,47,197,177,8104,6649,249
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),8,9,25,24,2581,2513,198
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),17,35,77,152,4373,8029,175
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),1,2,5,12,356,747,140
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),5,12,37,74,1208,2129,146
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),5,8,23,40,1355,2374,193
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),3,5,4,7,831,1469,225
Commercial,13,58th St West,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),3,6,8,19,623,1310,160
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),84,47,1718,872,14648,6890,261
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,23,15,496,244,2571
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),40,26,542,274,4148,1951,211
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),29,14,852,430,5836,2761,239
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),14,6,257,129,3383,1529,279
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),54,50,1367,1211,10838,8846,228
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),26,28,445,384,3081,2513,209
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),19,15,686,610,4307,3542,249
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),9,7,197,177,2555,2005,244
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),15,34,77,152,1204,2171,363
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),1,2,5,12,66,131,2571
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),9,22,37,74,290,534,201
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),4,8,23,40,468,863,217
Commercial,13,58th St West,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,1,4,7,242,396,198
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),5,2,1718,872,292,135,354
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,1,542,274,77,36,429
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),2,1,852,430,145,67,314
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,0,257,129,65,30,358
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),5,4,1367,1211,234,191,354
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),2,1,445,384,63,52,429
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),2,1,686,610,113,92,314
Commercial,13,58th St West,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,1,197,177,54,44,358
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),221,105,1718,872,35200,17106,329
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),49,22,542,274,11082,5218,501
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),134,66,852,430,13233,6428,302
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),37,17,257,129,6637,3182,277
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,0,44,25,1898,1082,250
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),185,156,1367,1211,26807,22673,342
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),43,34,445,384,8489,6960,551
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),112,98,686,610,10226,8673,303
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),29,23,197,177,5016,4189,291
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,1,25,24,1342,1325,250
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),4,6,77,152,2275,4115,153
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),3,4,37,74,583,984,153
Commercial,13,58th St West,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,1,23,40,675,1208,N/A
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),22,10,1718,872,5116,2539,151
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),7,3,542,274,1476,766,146
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),10,4,852,430,2410,1123,160
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),4,2,257,129,661,314,136
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,0,44,25,342,206,167
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),18,15,1367,1211,3832,3279,156
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),7,6,445,384,1131,1017,146
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),8,6,686,610,1842,1498,167
Commercial,13,58th St West,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),3,3,197,177,495,403,149
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),41,18,1718,872,1957,929,657
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),18,8,542,274,508,231,1612
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),19,8,852,430,924,439,505
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),4,2,257,129,364,171,387
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),34,26,1367,1211,1474,1209,693
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),16,12,445,384,364,287,1822
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),15,11,686,610,719,592,512
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),3,3,197,177,274,224,410
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),2,3,77,152,155,264,981
Commercial,13,58th St West,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,3,37,74,54,86,981
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),19,9,1718,872,197,98,146
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),8,4,542,274,56,28,83
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),6,3,852,430,110,54,156
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),5,2,257,129,27,14,222
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),16,13,1367,1211,157,136,126
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),6,5,445,384,45,38,50
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),6,5,686,610,90,76,156
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),4,3,197,177,19,19,174
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,1,77,152,7,13,331
Commercial,13,58th St West,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1,37,74,4,8,331
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1718,872,1718,872,1718,872,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),23,15,23,15,23,15,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),542,274,542,274,542,274,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),852,430,852,430,852,430,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),257,129,257,129,257,129,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),44,25,44,25,44,25,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1367,1211,1367,1211,1367,1211,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),14,16,14,16,14,16,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),445,384,445,384,445,384,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),686,610,686,610,686,610,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),197,177,197,177,197,177,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),25,24,25,24,25,24,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),77,152,77,152,77,152,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),5,12,5,12,5,12,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),37,74,37,74,37,74,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),23,40,23,40,23,40,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),4,7,4,7,4,7,0
Commercial,13,58th St West,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),8,19,8,19,8,19,0
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),55,24,1718,872,6402,2997,651
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),30,13,542,274,1572,713,856
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),22,10,852,430,3366,1577,546
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,1,257,129,1011,465,370
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,0,44,25,355,197,481
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),43,34,1367,1211,4971,4065,737
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),26,19,445,384,1187,938,902
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),14,12,686,610,2675,2185,645
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),2,2,197,177,771,624,370
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,1,25,24,264,258,481
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),4,6,77,152,281,429,635
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),3,4,37,74,86,129,1022
Commercial,13,58th St West,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,1,23,40,100,150,248
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),39,19,1718,872,8428,4289,347
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),8,3,542,274,2446,1252,670
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),22,12,852,430,3634,1795,297
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),8,4,257,129,1239,599,232
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,0,44,25,741,416,680
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),31,27,1367,1211,6170,5431,384
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),8,6,445,384,1719,1524,670
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),16,15,686,610,2812,2431,337
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),6,5,197,177,910,760,215
Commercial,13,58th St West,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,1,25,24,475,450,680
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),194,93,1718,872,13070,6274,16
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,23,15,389,237,17
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),62,27,542,274,4093,1911,18
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),91,46,852,430,5594,2661,17
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),34,16,257,129,2484,1181,13
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),6,3,44,25,510,283,8
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),159,132,1367,1211,9938,8280,15
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,1,14,16,295,312,17
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),52,40,445,384,3112,2523,21
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),76,67,686,610,4310,3560,15
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),27,22,197,177,1859,1531,12
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),3,3,25,24,362,353,12
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),11,18,77,152,826,1516,7
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),6,9,37,74,267,480,7
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),4,7,23,40,303,557,7
Commercial,13,58th St West,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,2,8,19,51,97,5
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),202,91,1718,872,7380,3414,36
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,0,23,15,192,112,6
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),82,36,542,274,2327,1079,32
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),86,39,852,430,3436,1574,41
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),23,11,257,129,1256,563,32
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),10,4,44,25,169,86,30
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),164,128,1367,1211,5494,4393,37
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,1,14,16,159,161,6
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),72,54,445,384,1757,1406,32
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),69,55,686,610,2561,2024,43
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),15,14,197,177,904,704,35
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),7,5,25,24,113,99,27
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),9,13,77,152,463,788,29
Commercial,13,58th St West,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),6,9,37,74,177,307,30
